active	year
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	1970
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	1970
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	1970
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	1970
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	1970
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	1970
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	1970
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	1970
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
1	1970
0	2021
0	2021
0	1970
1	2021
0	2021
0	2021
0	2021
1	2021
1	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
1	2021
0	2021
0	2021
0	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
0	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
0	2021
1	2021
1	2021
0	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	2021
1	1970
1	2021
1	2021
1	1970
1	2021
0	2021
0	2022
0	2022
0	2022
1	2022
0	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
0	2022
0	2022
0	2022
1	2022
0	2022
0	2022
0	2022
0	2022
0	2022
0	2022
0	2022
0	2022
0	2022
1	2022
0	2022
1	1970
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
0	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
0	2022
1	2022
0	2022
0	2022
1	1970
0	2022
0	2022
0	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	1970
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
0	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
0	1970
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	1970
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	1970
1	2022
0	2022
1	2022
1	2022
1	2022
0	1970
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
0	2022
1	2022
0	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	1970
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	1970
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	1970
0	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	1970
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	1970
1	1970
1	1970
1	1970
1	1970
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	1970
1	2022
1	2022
0	2022
0	2022
1	2022
1	2022
0	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
0	2022
0	2022
0	2022
1	1970
1	2022
1	2022
1	2022
1	2022
0	2022
1	1970
1	2022
1	2022
1	2022
0	2022
0	2022
0	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	2022
1	2022
0	2022
1	2022
1	2022
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
0	1970
0	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
0	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
0	1970
1	1970
0	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
0	1970
1	1970
0	2022
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
1	1970
0	1970
0	1970
0	1970
0	1970
1	1970
1	1970
1	1970
1	1970
1	1970
1	1970
0	1970
1	1970
0	1970
0	1970
1	1970
0	1970
1	1970
1	1970
0	1970
0	1970
1	1970
1	1970
1	1970
0	1970
1	1970
1	1970
0	1970
0	1970
1	1970
1	1970
